"country","date","name","actual","consensus","previous","volatility"
"Japan","20151123 00:00:00","Labor Thanksgiving Day","","","","0"
"France","20151123 08:00:00","Markit Services PMI","","","","1"
"France","20151123 08:00:00","Markit PMI Composite","","","","1"
"France","20151123 08:00:00","Markit Manufacturing PMI","","","","1"
"Germany","20151123 08:30:00","Markit PMI Composite","","","","2"
"Germany","20151123 08:30:00","Markit Services PMI","","","","2"
"Germany","20151123 08:30:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20151123 09:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20151123 09:00:00","Markit Services PMI","","","","1"
"European Monetary Union","20151123 09:00:00","Markit PMI Composite","","","","1"
"European Monetary Union","20151123 12:00:00","Eurogroup meeting","","","","2"
"United States","20151123 13:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20151123 14:45:00","Markit Manufacturing PMI","","","","2"
"United States","20151123 15:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20151123 15:00:00","Existing Home Sales Change (MoM)","","","","1"
"United States","20151123 16:30:00","3-Month Bill Auction","","","","1"
"United States","20151123 16:30:00","6-Month Bill Auction","","","","1"
"United States","20151123 18:00:00","2-Year Note Auction","","","","1"
