"country","date","name","actual","consensus","previous","volatility"
"India","20170404 00:00:00",""Ram Navami "","","","","0"
"Australia","20170404 01:30:00","Trade Balance","","","","2"
"Australia","20170404 01:30:00","Imports","","","","2"
"Australia","20170404 01:30:00","Exports","","","","2"
"Australia","20170404 04:30:00","RBA Interest Rate Decision","","","","3"
"Australia","20170404 04:30:00","RBA Rate Statement","","","","3"
"Spain","20170404 07:00:00","Unemployment Change","","","","1"
"Italy","20170404 08:00:00","Public Deficit/GDP","","","","1"
"United Kingdom","20170404 08:30:00","PMI Construction","","","","2"
"Italy","20170404 09:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20170404 09:00:00","Wage Inflation (YoY)","","","","1"
"Australia","20170404 09:15:00","RBA's Governor Philip Lowe Speech","","","","1"
"Spain","20170404 09:30:00","12-Month Letras Auction","","","","1"
"Spain","20170404 09:30:00","6-Month Letras Auction","","","","1"
"European Monetary Union","20170404 10:00:00","Retail Sales (MoM)","","","","1"
"European Monetary Union","20170404 10:00:00","Retail Sales (YoY)","","","","1"
"United States","20170404 12:30:00","Trade Balance","","","","2"
"Canada","20170404 12:30:00","Imports","","","","1"
"Canada","20170404 12:30:00","International Merchandise Trade","","","","1"
"Canada","20170404 12:30:00","Exports","","","","1"
"United States","20170404 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170404 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170404 13:45:00","ISM New York index","","","","1"
"United States","20170404 14:00:00","Factory Orders (MoM)","","","","2"
"United States","20170404 14:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"New Zealand","20170404 14:00:00","GDT Price Index","","","","1"
"United States","20170404 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170404 20:30:00","Fed's Tarullo speech","","","","1"
"United States","20170404 20:30:00","API Weekly Crude Oil Stock","","","","1"
"United Kingdom","20170404 23:01:00","BRC Shop Price Index (YoY)","","","","1"
"Australia","20170404 23:30:00","AiG Performance of Services Index","","","","1"
