"country","date","name","actual","consensus","previous","volatility"
"Australia","20130501 01:00:00","HIA New Home Sales (MoM)","","","-5.300  %","2"
"China","20130501 01:00:00","NBS Manufacturing PMI",""," 51.000 "," 50.900 ","2"
"Japan","20130501 01:30:00","Labor Cash Earnings (YoY)","","-1.200  %","-0.700  %","2"
"Australia","20130501 03:25:00","RBA Assist Gov Edey Speech ","","","","2"
"United Kingdom","20130501 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","1.200  %","0.800  %","2"
"United Kingdom","20130501 08:28:00","Markit Manufacturing PMI",""," 48.500 "," 48.300 ","2"
"United States","20130501 12:15:00","ADP Employment Change",""," 150.000 "," 158.000 ","2"
"United States","20130501 12:58:00","Markit Manufacturing PMI","","","","1"
"United States","20130501 14:00:00","Construction Spending (MoM)","","0.700  %","1.200  %","2"
"United States","20130501 14:00:00","ISM Manufacturing PMI",""," 50.900 "," 51.300 ","3"
"United States","20130501 14:00:00","ISM Prices Paid",""," 53.000 "," 54.500 ","2"
"United States","20130501 14:30:00","EIA Crude Oil Stocks change",""," 0.800 "," 0.947 ","1"
"United States","20130501 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20130501 18:00:00","Fed's Monetary Policy Statement and press conference","","","","3"
"United States","20130501 21:00:00","Total Vehicle Sales",""," 15.300 "," 15.270 ","1"
"Japan","20130501 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
"Japan","20130501 23:50:00","Foreign bond investment","","","¥ -199.300 ","1"
"Japan","20130501 23:50:00","Foreign investment in Japan stocks","","","¥ -27.900 ","1"
"Japan","20130501 23:50:00","Monetary Base (YoY)","","","19.800  %","1"
