"country","date","name","actual","consensus","previous","volatility"
"Japan","20131021 00:30:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Japan","20131021 04:30:00","All Industry Activity Index (MoM)","","0.400  %","0.500  %","2"
"Japan","20131021 05:00:00","Coincident Index","",""," 107.700 ","2"
"Japan","20131021 05:00:00","Leading Economic Index","",""," 107.900 ","2"
"Portugal","20131021 12:00:00","Current Account Balance","","","€ 0.561 ","1"
"United States","20131021 12:00:00","Fed's Evans Speech","","","","1"
"Canada","20131021 12:30:00","Wholesale Sales (MoM)","","0.600  %","1.500  %","1"
"Mexico","20131021 13:00:00","Retail Sales (MoM)","","","0.600  %","1"
"Mexico","20131021 13:00:00","Retail Sales (YoY)","","","1.300  %","1"
"United States","20131021 14:00:00","CB Leading Indicator (MoM)","","","0.700  %","2"
"United States","20131021 14:00:00","Existing Home Sales (MoM)",""," 5.370 "," 5.480 ","2"
"United States","20131021 14:00:00","Existing Home Sales Change (MoM)","","-1.600  %","1.700  %","1"
"United States","20131021 14:00:00","Wholesale Inventories","","0.300  %","0.100  %","1"
"United States","20131021 14:30:00","EIA Crude Oil Stocks change","",""," 6.807 ","1"
