"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20130220 02:30:00","RBNZ Governor Wheeler Speech","","","","2"
"Japan","20130220 04:30:00","All Industry Activity Index (MoM)","1.800  %","1.600  %","-0.400  %","2"
"Germany","20130220 07:00:00","Consumer Price Index (YoY)","1.700  %","1.700  %","2.100  %","2"
"Germany","20130220 07:00:00","Consumer Price Index (MoM)","-0.500  %","-0.500  %","0.900  %","2"
"Germany","20130220 07:00:00","Harmonised Index of Consumer Prices (MoM)","-0.700  %","-0.700  %","0.900  %","2"
"Germany","20130220 07:00:00","Harmonised Index of Consumer Prices (YoY)","1.900  %","1.900  %","2.000  %","2"
"Germany","20130220 07:00:00","Producer Price Index (YoY)","1.700  %","1.200  %","1.500  %","2"
"Germany","20130220 07:00:00","Producer Price Index (MoM)","0.800  %","0.300  %","-0.300  %","2"
"United Kingdom","20130220 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130220 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130220 09:30:00","Claimant Count Change"," -12.500 K"," -5.000 K"," -12.100 K","2"
"European Monetary Union","20130220 09:30:00","Claimant Count Change"," -12.500 K"," -5.000 K"," -12.100 K","2"
"United Kingdom","20130220 09:30:00","Claimant Count Rate","4.700  %","","4.700  %","2"
"United Kingdom","20130220 09:30:00","ILO Unemployment Rate (3M)","7.800  %","7.700  %","7.700  %","2"
"Switzerland","20130220 10:00:00","ZEW Survey - Expectations"," 10.000 "," 1.000 "," -6.900 ","2"
"Germany","20130220 10:50:00","10-y Bond Auction","1.660  %","","1.560  %","2"
"United States","20130220 13:30:00","Building Permits (MoM)"," 0.925 M"," 0.915 M"," 0.903 M","2"
"United States","20130220 13:30:00","Housing Starts (MoM)"," 0.890 M"," 0.925 M"," 0.973 M","1"
"United States","20130220 13:30:00","Producer Price Index ex Food & Energy (YoY)","1.800  %","1.600  %","2.000  %","3"
"United States","20130220 13:30:00","Producer Price Index (MoM)","0.200  %","0.300  %","-0.200  %","2"
"United States","20130220 13:30:00","Producer Price Index (YoY)","1.400  %","1.400  %","1.300  %","2"
"United States","20130220 13:30:00","Producer Price Index ex Food & Energy (MoM)","0.200  %","0.200  %","0.100  %","3"
"United States","20130220 13:55:00","Redbook index (YoY)","3.100  %","","2.400  %","1"
"United States","20130220 13:55:00","Redbook index (MoM)","1.500  %","","1.100  %","1"
"European Monetary Union","20130220 15:00:00","Consumer Confidence"," -23.600 "," -23.100 "," -23.900 ","2"
"United States","20130220 16:30:00","4-Week Bill Auction","0.115  %","","0.080  %","1"
"United States","20130220 19:00:00","FOMC Minutes","","","","3"
"Argentina","20130220 21:00:00","Primary Budget Balance (MoM)","",""," -723.300 ","1"
"Colombia","20130220 22:00:00","Trade Balance","","","$ 183.200 ","1"
"Japan","20130220 23:50:00","Foreign bond investment","","","¥ -645.000 ","1"
"Japan","20130220 23:50:00","Foreign investment in Japan stocks","","","¥ 212.900 ","1"
