"country","date","name","actual","consensus","previous","volatility"
"Canada","20170703 00:00:00","Canada Day (observed)","","","","0"
"Japan","20170703 00:30:00","Nikkei Manufacturing PMI","","","","1"
"Australia","20170703 01:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20170703 01:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20170703 01:30:00","ANZ Job Advertisements","","","","1"
"Australia","20170703 01:30:00","Building Permits (YoY)","","","","1"
"Australia","20170703 01:30:00","Building Permits (MoM)","","","","1"
"China","20170703 01:45:00","Caixin Manufacturing PMI","","","","2"
"Japan","20170703 05:00:00","Vehicle Sales (YoY)","","","","1"
"Japan","20170703 05:00:00","Consumer Confidence Index","","","","1"
"Australia","20170703 06:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"Spain","20170703 07:00:00","Unemployment Change","","","","1"
"Spain","20170703 07:15:00","Markit Manufacturing PMI","","","","1"
"Switzerland","20170703 07:15:00","Real Retail Sales (YoY)","","","","3"
"Switzerland","20170703 07:30:00","SVME - Purchasing Managers' Index","","","","1"
"Italy","20170703 07:45:00","Markit Manufacturing PMI","","","","1"
"France","20170703 07:50:00","Markit Manufacturing PMI","","","","1"
"Germany","20170703 07:55:00","Markit Manufacturing PMI","","","","2"
"Italy","20170703 08:00:00","Unemployment","","","","2"
"Greece","20170703 08:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20170703 08:00:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20170703 08:30:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20170703 09:00:00","Unemployment Rate","","","","2"
"France","20170703 09:00:00","10-y Bond Auction","","","","1"
"Spain","20170703 09:30:00","10-y Obligaciones Auction","","","","1"
"Brazil","20170703 13:00:00","HSBC PMI Manufacturing","","","","1"
"Russia","20170703 13:00:00","Foreign Trade","","","","1"
"United States","20170703 13:45:00","Markit Manufacturing PMI","","","","2"
"United States","20170703 14:00:00","ISM Prices Paid","","","","3"
"United States","20170703 14:00:00","ISM Manufacturing PMI","","","","3"
"United States","20170703 14:00:00","Construction Spending (MoM)","","","","2"
"United States","20170703 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170703 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170703 15:30:00","6-Month Bill Auction","","","","1"
"Brazil","20170703 18:00:00","Trade Balance","","","","1"
"United States","20170703 19:30:00","Total Vehicle Sales","","","","1"
"New Zealand","20170703 22:00:00","NZIER Business Confidence (QoQ)","","","","2"
"Japan","20170703 23:50:00","Monetary Base (YoY)","","","","1"
