"country","date","name","actual","consensus","previous","volatility"
"United States","20150528 06:20:00","FOMC Member Williams Speaks","FOMC Member Williams Speaks","","","2"
"Spain","20150528 07:00:00","Spanish GDP (QoQ)  (Q1)","Spanish GDP (QoQ)  (Q1)","0.9%","0.9%","2"
"United Kingdom","20150528 08:30:00","BBA Mortgage Approvals","BBA Mortgage Approvals","42.1K","39.2K","2"
"United Kingdom","20150528 08:30:00","Business Investment (YoY)  (Q1)","Business Investment (YoY)  (Q1)","3.7%","","1"
"United Kingdom","20150528 08:30:00","Business Investment (QoQ)  (Q1)","Business Investment (QoQ)  (Q1)","1.7%","1.0%","2"
"United Kingdom","20150528 08:30:00","GDP (QoQ)  (Q1)","GDP (QoQ)  (Q1)","0.3%","0.4%","2"
"European Monetary Union","20150528 08:30:00","GDP (QoQ)  (Q1)","GDP (QoQ)  (Q1)","0.3%","0.4%","2"
"United Kingdom","20150528 08:30:00","GDP (YoY)  (Q1)","GDP (YoY)  (Q1)","2.4%","2.5%","2"
"European Monetary Union","20150528 08:30:00","GDP (YoY)  (Q1)","GDP (YoY)  (Q1)","2.4%","2.5%","2"
"United Kingdom","20150528 08:30:00","Index of Services","Index of Services","0.4%","0.5%","1"
"Italy","20150528 09:20:00","Italian 10-Year BTP Auction","Italian 10-Year BTP Auction","1.83%","","2"
"Russia","20150528 12:00:00","Central Bank reserves (USD)","Central Bank reserves (USD)","","","2"
"United States","20150528 12:30:00","Continuing Jobless Claims","Continuing Jobless Claims","","2,208K","1"
"United States","20150528 12:30:00","Initial Jobless Claims","Initial Jobless Claims","","270K","2"
"United States","20150528 12:30:00","Jobless Claims 4-Week Avg.","Jobless Claims 4-Week Avg.","","","1"
"Canada","20150528 12:30:00","Corporate Profits (QoQ)","Corporate Profits (QoQ)","","","1"
"Canada","20150528 12:30:00","Current Account  (Q1)","Current Account  (Q1)","","-18.5B","2"
"Canada","20150528 12:30:00","IPPI (MoM)  (Apr)","IPPI (MoM)  (Apr)","","-0.1%","1"
"Canada","20150528 12:30:00","IPPI (YoY)  (Apr)","IPPI (YoY)  (Apr)","","","1"
"Canada","20150528 12:30:00","RMPI (MoM)  (Apr)","RMPI (MoM)  (Apr)","","1.6%","2"
"Canada","20150528 12:30:00","RMPI (YoY)  (Apr)","RMPI (YoY)  (Apr)","","","1"
"United States","20150528 13:45:00","Bloomberg Consumer Confidence","Bloomberg Consumer Confidence","","","1"
"United States","20150528 14:00:00","Pending Home Sales (MoM)  (Apr)","Pending Home Sales (MoM)  (Apr)","","0.9%","3"
"United States","20150528 14:00:00","Pending Home Sales Index  (Apr)","Pending Home Sales Index  (Apr)","","","1"
"United States","20150528 14:30:00","Natural Gas Storage","Natural Gas Storage","","99B","1"
"United States","20150528 15:00:00","Crude Oil Inventories","Crude Oil Inventories","","-0.857M","2"
