"country","date","name","actual","consensus","previous","volatility"
"Australia","20170322 01:40:00","RBA Assist Gov Debelle Speech","","","","2"
"Japan","20170322 04:30:00","All Industry Activity Index (MoM)","","","","2"
"European Monetary Union","20170322 08:00:00","Non-monetary policy's ECB meeting","","","","3"
"United Kingdom","20170322 09:30:00","30-y Bond Auction","","","","1"
"Germany","20170322 10:00:00","10-y Bond Auction","","","","2"
"European Monetary Union","20170322 10:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20170322 10:00:00","Current Account s.a","","","","1"
"United States","20170322 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170322 11:30:00","Trade Deficit - RBI","","","","1"
"India","20170322 11:30:00","Balance Payment $","","","","1"
"India","20170322 11:30:00","Current Account Balance $","","","","1"
"Brazil","20170322 12:00:00","Mid-month Inflation","","","","1"
"United States","20170322 13:00:00","Housing Price Index (MoM)","","","","2"
"United States","20170322 14:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20170322 14:00:00","Existing Home Sales Change (MoM)","","","","1"
"Switzerland","20170322 14:00:00","SNB Quarterly Bulletin","","","","2"
"United States","20170322 14:30:00","EIA Crude Oil Stocks change","","","","1"
"New Zealand","20170322 20:00:00","RBNZ Interest Rate Decision","","","","3"
