"country","date","name","actual","consensus","previous","volatility"
"China","20130118 02:00:00","Gross Domestic Product (QoQ)","","2.300  %","2.200  %","2"
"China","20130118 02:00:00","Gross Domestic Product (YoY)","","7.800  %","7.400  %","2"
"China","20130118 02:00:00","Industrial Production (YoY)","","10.100  %","10.100  %","2"
"China","20130118 02:00:00","NBS Press Conference","","","","2"
"China","20130118 02:00:00","Retail Sales (YoY)","","14.900  %","14.900  %","2"
"China","20130118 02:00:00","Urban investment (YTD) (YoY)","","20.700  %","20.700  %","2"
"Japan","20130118 04:30:00","Industrial Production (YoY)","","","-4.500  %","2"
"United Kingdom","20130118 09:30:00","Retail Sales (YoY)","","1.100  %","0.900  %","2"
"United Kingdom","20130118 09:30:00","Retail Sales ex-Fuel (YoY)","","2.100  %","2.000  %","2"
"Poland","20130118 13:00:00","Corporate Sector Wages","","","2.700  %","1"
"Poland","20130118 13:00:00","Current Account","","","€ -650.000 ","1"
"Poland","20130118 13:00:00","Producer Price Index (YoY)","","","-0.100  %","1"
"Canada","20130118 13:30:00","Manufacturing Shipments (MoM)","","1.000  %","-1.400  %","1"
"Belgium","20130118 14:00:00","Consumer Confidence Index","",""," -25.000 ","1"
"United States","20130118 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 75.000 "," 72.900 ","3"
"United States","20130118 15:00:00","American Petroleum Institute Monthly Report ","","","","1"
"Mexico","20130118 15:00:00","Central Bank Interest Rate","","","4.500  %","1"
"Argentina","20130118 19:00:00","Monthly Econ Activity (MoM)","","","3.000  %","1"
"Colombia","20130118 22:00:00","Industrial ouput (YoY)","","","","1"
