"country","date","name","actual","consensus","previous","volatility"
"Australia","20140515 01:00:00","Consumer Inflation Expectation","","","2.400  %","2"
"New Zealand","20140515 02:00:00","Budget Release","","","","2"
"Japan","20140515 04:25:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Japan","20140515 05:00:00","Consumer Confidence Index",""," 38.300 "," 37.500 ","2"
"France","20140515 05:30:00","Gross Domestic Product (QoQ)","","0.200  %","0.300  %","2"
"France","20140515 05:30:00","Gross Domestic Product (YoY)","","","0.800  %","2"
"Germany","20140515 06:00:00","Gross Domestic Product s.a (QoQ)","","0.700  %","0.400  %","2"
"Germany","20140515 06:00:00","Gross Domestic Product n.s.a (YoY)","","2.200  %","1.300  %","2"
"Germany","20140515 06:00:00","Gross Domestic Product w.d.a (YoY)","","","1.400  %","2"
"European Monetary Union","20140515 08:00:00","ECB Monthly Report","","","","2"
"European Monetary Union","20140515 09:00:00","Consumer Price Index (YoY)","","0.700  %","0.500  %","2"
"European Monetary Union","20140515 09:00:00","Consumer Price Index - Core (YoY)","","0.700  %","0.700  %","2"
"European Monetary Union","20140515 09:00:00","Consumer Price Index (MoM)","","0.200  %","0.900  %","2"
"European Monetary Union","20140515 09:00:00","Gross Domestic Product s.a. (QoQ)","","0.400  %","0.200  %","2"
"European Monetary Union","20140515 09:00:00","Gross Domestic Product s.a. (YoY)","","1.100  %","0.500  %","2"
"Poland","20140515 12:00:00","Current Account","","","€ -572.000 ","1"
"Poland","20140515 12:00:00","Net Inflation","","","1.100  %","1"
"Brazil","20140515 12:00:00","Retail Sales (MoM)","","","0.200  %","1"
"United States","20140515 12:30:00","Consumer Price Index (MoM)","","0.300  %","0.200  %","3"
"United States","20140515 12:30:00","Consumer Price Index (YoY)","","2.000  %","1.500  %","3"
"United States","20140515 12:30:00","Consumer Price Index Core s.a","",""," 236.600 ","2"
"United States","20140515 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.100  %","0.200  %","3"
"United States","20140515 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.700  %","1.700  %","3"
"United States","20140515 12:30:00","Consumer Price Index n.s.a (MoM)",""," 237.100 "," 236.290 ","2"
"United States","20140515 12:30:00","Initial Jobless Claims",""," 320.000 "," 319.000 ","2"
"United States","20140515 12:30:00","Continuing Jobless Claims",""," 2.690 "," 2.685 ","2"
"Canada","20140515 12:30:00","Manufacturing Shipments (MoM)","","0.300  %","1.400  %","1"
"United States","20140515 12:30:00","NY Empire State Manufacturing Index",""," 6.000 "," 1.290 ","2"
"United States","20140515 13:00:00","Total Net TIC Flows","","","$ 167.700 ","2"
"United States","20140515 13:00:00","Net Long-Term TIC Flows","","$ 47.300 ","$ 85.700 ","2"
"United States","20140515 13:15:00","Industrial Production (MoM)","","0.000  %","0.700  %","2"
"United States","20140515 13:15:00","Capacity Utilization","","79.200  %","79.200  %","1"
"United States","20140515 14:00:00","NAHB Housing Market Index",""," 49.000 "," 47.000 ","2"
"United States","20140515 14:00:00","Philadelphia Fed Manufacturing Survey",""," 14.000 "," 16.600 ","1"
"United States","20140515 14:30:00","EIA Natural Gas Storage change","",""," 74.000 ","1"
"Chile","20140515 22:00:00","BCCH Interest Rate","","","4.000  %","1"
"United States","20140515 23:00:00","Fed's Yellen Speech","","","","2"
