"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120319 00:01:00","Rightmove House Price Index (MoM)","1.600  %","","4.100  %","2"
"United Kingdom","20120319 00:01:00","Rightmove House Price Index (YoY)","2.200  %","","1.400  %","2"
"Australia","20120319 01:00:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Hong Kong SAR","20120319 08:30:00","Unemployment rate","","","3.200  %","2"
"European Monetary Union","20120319 09:00:00","Current Account s.a","","€ 1.200 ","€ 2.000 ","1"
"European Monetary Union","20120319 09:00:00","Current Account n.s.a","","€ -13.500 ","€ 16.300 ","1"
"Italy","20120319 09:00:00","Industiral Orders n.s.a (YoY)","","","-4.300  %","1"
"Italy","20120319 09:00:00","Industiral Orders s.a (MoM)","","","5.500  %","1"
"Italy","20120319 09:00:00","Industiral Sales n.s.a. (YoY)","","","5.600  %","1"
"Italy","20120319 09:00:00","Industrial Sales s.a. (MoM)","","","3.400  %","1"
"European Monetary Union","20120319 10:00:00","Construction Output  s.a (MoM)","","","0.300  %","1"
"European Monetary Union","20120319 10:00:00","Construction Output w.d.a (YoY)","","","7.800  %","1"
"Ireland","20120319 11:00:00","Gross Domestic Product (QoQ)","",""," -1.900 ","1"
"Ireland","20120319 11:00:00","Gross Domestic Product (YoY)","",""," -0.100 ","1"
"Canada","20120319 12:30:00","Wholesale Sales (MoM)","","0.700  %","0.900  %","1"
"United States","20120319 12:35:00","Fed's William Dudley speech","","","","1"
"Poland","20120319 13:00:00","Industrial Output (YoY)","","","9.000  %","1"
"Poland","20120319 13:00:00","Producer Price Index (YoY)","","","8.000  %","1"
"United States","20120319 14:00:00","NAHB Housing Market Index",""," 29.000 "," 29.000 ","1"
"United States","20120319 17:40:00","Fed's William Dudley speech","","","","0"
"Argentina","20120319 21:00:00","Primary Budget Balance (MoM)","",""," 622.400 ","1"
"Australia","20120319 23:00:00","Conference Board Australia Leading Index","","","0.200  %","2"
"Slovakia","20120319 23:00:00","Unemployment Rate","","","13.690  %","1"
