"country","date","name","actual","consensus","previous","volatility"
"Japan","20130529 00:00:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Australia","20130529 00:30:00","Westpac Leading Index (MoM)","","","0.600  %","2"
"Australia","20130529 01:00:00","HIA New Home Sales (MoM)","","","4.200  %","2"
"Switzerland","20130529 06:00:00","UBS Consumption Indicator","",""," 1.250 ","2"
"Germany","20130529 07:55:00","Unemployment Change",""," 5.000 "," 4.000 ","2"
"Germany","20130529 07:55:00","Unemployment Rate s.a.","","6.900  %","6.900  %","2"
"Germany","20130529 12:00:00","Consumer Price Index (YoY)","","1.300  %","1.100  %","3"
"Germany","20130529 12:00:00","Consumer Price Index (MoM)","","0.200  %","-0.500  %","2"
"Germany","20130529 12:00:00","Harmonised Index of Consumer Prices (MoM)","","0.200  %","-0.500  %","2"
"Germany","20130529 12:00:00","Harmonised Index of Consumer Prices (YoY)","","1.400  %","1.100  %","3"
"Brazil","20130529 12:00:00","Gross Domestic Product (QoQ)","","","0.600  %","1"
"Brazil","20130529 12:00:00","Gross Domestic Product (YoY)","","","1.400  %","1"
"United States","20130529 12:55:00","Redbook index (YoY)","","","2.400  %","1"
"United States","20130529 12:55:00","Redbook index (MoM)","","","0.500  %","1"
"Canada","20130529 14:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20130529 14:00:00","BOC Rate Statement","","","","3"
"United States","20130529 14:30:00","EIA Crude Oil Stocks change","",""," -0.338 ","1"
"United States","20130529 15:30:00","4-Week Bill Auction","","","0.035  %","1"
"United States","20130529 15:30:00","52-week Bill auction","","","0.105  %","1"
"United States","20130529 17:00:00","5-Year Note Auction","","","0.710  %","1"
"United States","20130529 17:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"Korea, Republic of","20130529 21:00:00","BOK Manufacturing BSI","",""," 75.000 ","1"
"Brazil","20130529 21:00:00","Interest Rate Decision","","","7.500  %","1"
"New Zealand","20130529 22:45:00","Building Permits s.a. (MoM)","","","-9.100  %","1"
"Japan","20130529 23:50:00","Foreign bond investment","","","¥ -804.400 ","2"
"Japan","20130529 23:50:00","Foreign investment in Japan stocks","","","¥ 716.000 ","2"
