"country","date","name","actual","consensus","previous","volatility"
"Australia","20160204 00:30:00","National Australia Bank's Business Confidence (QoQ)","","","","2"
"Switzerland","20160204 06:45:00","SECO Consumer Climate (3m)","","","","2"
"United Kingdom","20160204 08:00:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20160204 08:00:00","Halifax House Prices (3m/YoY)","","","","1"
"European Monetary Union","20160204 08:00:00","ECB President Draghi's Speech","","","","3"
"European Monetary Union","20160204 09:00:00","Economic Bulletin","","","","2"
"France","20160204 10:00:00","10-y Bond Auction","","","","1"
"United Kingdom","20160204 12:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20160204 12:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20160204 12:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20160204 12:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20160204 12:00:00","Monetary Policy Summary","","","","2"
"United Kingdom","20160204 12:00:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20160204 12:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20160204 12:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20160204 12:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20160204 12:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20160204 12:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20160204 12:00:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20160204 12:00:00","Bank of England Minutes","","","","2"
"United States","20160204 12:30:00","Challenger Job Cuts (YoY)","","","","1"
"United Kingdom","20160204 12:45:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160204 12:45:00","BOE's Governor Carney speech","","","","2"
"United States","20160204 13:30:00","Continuing Jobless Claims","","","","1"
"United States","20160204 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160204 13:30:00","Unit Labor Costs","","","","1"
"United States","20160204 13:30:00","Nonfarm Productivity","","","","1"
"United States","20160204 15:00:00","Factory Orders (MoM)","","","","2"
"United States","20160204 15:30:00","EIA Natural Gas Storage change","","","","1"
"Australia","20160204 22:30:00","AiG Performance of Construction Index","","","","2"
"Japan","20160204 23:50:00","JP Foreign Reserves","","","","1"
