"country","date","name","actual","consensus","previous","volatility"
"Germany","20120627 00:00:00","Consumer Price Index (YoY)","","1.800  %","1.900  %","3"
"Germany","20120627 00:00:00","Consumer Price Index (MoM)","","0.000  %","-0.200  %","2"
"Germany","20120627 00:00:00","Harmonised Index of Consumer Prices (YoY)","","2.100  %","2.200  %","3"
"Finland","20120627 06:00:00","Consumer Confidence","",""," 12.000 ","1"
"Germany","20120627 06:00:00","Import Price Index (MoM)","","-0.700  %","-0.500  %","1"
"Germany","20120627 06:00:00","Import Price Index (YoY)","","2.100  %","2.300  %","1"
"Finland","20120627 06:00:00","Industrial Confidence","",""," -12.000 ","1"
"Spain","20120627 07:00:00","Retail Sales (YoY)","","-8.100  %","-9.800  %","1"
"Italy","20120627 08:00:00","Business Confidence","",""," 86.200 ","1"
"Slovakia","20120627 08:00:00","Current Account Balance EUR","","","€ 285.000 ","1"
"United Kingdom","20120627 08:30:00","BBA Mortgage Approvals",""," 33.000 "," 32.400 ","2"
"Iceland","20120627 09:00:00","Consumer Price Index (MoM)","","","0.000  %","1"
"Iceland","20120627 09:00:00","Consumer Price Index (YoY)","","","5.400  %","1"
"India","20120627 09:30:00","M3 Money Supply","","","13.700  %","1"
"United Kingdom","20120627 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","10.000  %","21.000  %","1"
"United States","20120627 11:00:00","MBA Mortgage Applications","","","-0.800  %","1"
"Germany","20120627 12:00:00","Harmonised Index of Consumer Prices (MoM)","","0.000  %","-0.200  %","2"
"United States","20120627 12:30:00","Durable Goods Orders","","0.400  %","0.200  %","3"
"United States","20120627 12:30:00","Durable Goods Orders ex Transportation","","0.700  %","-0.600  %","2"
"United States","20120627 14:00:00","Pending Home Sales (MoM)","","1.000  %","-5.500  %","1"
"United States","20120627 14:30:00","EIA Crude Oil Stocks change",""," -0.733 "," 2.861 ","1"
"Korea, Republic of","20120627 23:00:00","Current Account Balance","",""," 1.620 ","1"
"Japan","20120627 23:50:00","Retail Trade (YoY)","","3.000  %","5.800  %","2"
"Japan","20120627 23:50:00","Large Retailer's Sales","","-1.000  %","-0.500  %","2"
"Japan","20120627 23:50:00","Retail Trade s.a (MoM)","","0.200  %","-0.300  %","1"
