"country","date","name","actual","consensus","previous","volatility"
"Australia","20150505 01:30:00","Trade Balance"," -1,322.000 M"," -1,000.000 M"," -1,609.000 M","2"
"Australia","20150505 01:30:00","Exports","-2.000  %","","1.000  %","1"
"Australia","20150505 01:30:00","Imports","-2.000  %","","2.000  %","1"
"Indonesia","20150505 04:00:00","Gross Domestic Product (QoQ)","-0.180  %","","-2.060  %","1"
"Indonesia","20150505 04:00:00","Gross Domestic Product (YoY)"," 5.710 ",""," 5.010 ","1"
"Australia","20150505 04:30:00","RBA Interest Rate Decision","2.000  %","2.000  %","2.250  %","3"
"Australia","20150505 04:30:00","RBA Rate Statement","","","","3"
"Russia","20150505 06:07:00","HSBC Manufacturing PMI"," 48.900 ",""," 48.100 ","1"
"France","20150505 06:45:00","Budget","€ -26.290 B","","€ -23.450 B","1"
"United Kingdom","20150505 08:30:00","PMI Construction"," 54.200 ",""," 57.800 ","2"
"European Monetary Union","20150505 09:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"Chile","20150505 12:30:00","IMACEC","1.600  %","","2.000  %","1"
"Canada","20150505 12:30:00","International Merchandise Trade","$ -3.020 B","$ -0.850 B","$ -2.220 B","1"
"Canada","20150505 12:30:00","Exports","$ 42.500 B","","$ 42.330 B","1"
"Canada","20150505 12:30:00","Imports","$ 45.520 B","","$ 44.550 B","1"
"United States","20150505 12:30:00","Trade Balance","$ -51.370 B","$ -41.200 B","$ -35.890 B","2"
"United States","20150505 12:55:00","Redbook index (MoM)","0.400  %","","0.200  %","1"
"United States","20150505 12:55:00","Redbook index (YoY)","1.600  %","","1.400  %","1"
"United States","20150505 13:45:00","Markit Services PMI"," 57.400 "," 57.800 "," 59.200 ","2"
"United States","20150505 13:45:00","Markit PMI Composite"," 57.000 ",""," 59.200 ","2"
"Denmark","20150505 14:00:00","Currency Reserves"," 705.400 B",""," 737.100 B","1"
"United States","20150505 14:00:00","IBD/TIPP Economic Optimism (MoM)"," 49.700 "," 51.800 "," 51.300 ","1"
"United States","20150505 14:00:00","ISM Non-Manufacturing PMI"," 57.800 "," 56.200 "," 56.500 ","3"
"New Zealand","20150505 14:23:00","GDT Price Index","-3.500  %","","-3.600  %","1"
"United States","20150505 15:30:00","4-Week Bill Auction","","","0.000  %","1"
"New Zealand","20150505 22:45:00","Labour cost index (YoY)","","2.000  %","1.800  %","1"
"New Zealand","20150505 22:45:00","Labour cost index (QoQ)","","0.400  %","0.500  %","1"
"New Zealand","20150505 22:45:00","Unemployment Rate","","5.500  %","5.700  %","3"
"New Zealand","20150505 22:45:00","Employment Change","","0.800  %","1.200  %","2"
"New Zealand","20150505 22:45:00","Participation Rate","","69.400  %","69.700  %","1"
