"country","date","name","actual","consensus","previous","volatility"
"Australia","20120222 00:30:00","Wage Price Index (QoQ)","","0.800  %","0.700  %","1"
"Australia","20120222 00:30:00","Wage Price Index (YoY)","","3.400  %","3.600  %","1"
"New Zealand","20120222 02:00:00","Credit Card Spending s.a. (YoY)","","","5.900  %","2"
"China","20120222 02:30:00","HSBC Manufacturing PMI","",""," 48.800 ","1"
"France","20120222 06:30:00","Consumer Price Index (EU norm) final (MoM)","","","0.400  %","1"
"France","20120222 06:30:00","Consumer Price Index (EU norm) final (YoY)","","","2.700  %","1"
"France","20120222 06:30:00","Inflation ex-tobacco (MoM)","","","0.400  %","1"
"France","20120222 06:30:00","Services PMI","",""," 52.300 ","1"
"France","20120222 07:58:00","Manufacturing PMI","",""," 48.500 ","1"
"South Africa","20120222 08:00:00","Consumer Price Index (MoM)","","","0.200  %","1"
"South Africa","20120222 08:00:00","Consumer Price Index (YoY)","","","6.100  %","1"
"Czech Republic","20120222 08:00:00","Producer Price Index (MoM)","","","0.100  %","1"
"Germany","20120222 08:28:00","Purchasing Manager Index Services",""," 53.900 "," 53.700 ","2"
"Germany","20120222 08:28:00","Purchasing Manager Index Manufacturing",""," 51.500 "," 51.000 ","2"
"European Monetary Union","20120222 08:58:00","Purchasing Manager Index Manufacturing",""," 49.500 "," 48.800 ","2"
"European Monetary Union","20120222 08:58:00","Purchasing Manager Index Services",""," 50.600 "," 50.400 ","2"
"Italy","20120222 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","-1.800  %","1"
"Italy","20120222 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","3.400  %","1"
"Italy","20120222 09:00:00","Consumer Price Index (MoM)","","","0.300  %","1"
"Italy","20120222 09:00:00","Consumer Price Index (YoY)","","","3.200  %","1"
"United Kingdom","20120222 09:30:00","Bank of England Minutes","","","","3"
"European Monetary Union","20120222 10:00:00","Industrial New Orders (YoY)","","-2.800  %","-2.700  %","2"
"European Monetary Union","20120222 10:00:00","Industrial New Orders s.a. (MoM)","","0.700  %","-1.300  %","1"
"India","20120222 11:30:00","M3 Money Supply","","","14.400  %","1"
"United States","20120222 12:00:00","MBA Mortgage Applications","","","-1.000  %","1"
"Belgium","20120222 14:00:00","Leading Indicator","",""," -9.500 ","1"
"Mexico","20120222 14:00:00","Retail Sales (MoM)","","","2.200  %","1"
"Mexico","20120222 14:00:00","Retail Sales (YoY)","","","7.500  %","1"
"United States","20120222 15:00:00","Existing Home Sales (MoM)",""," 4.650 "," 4.610 ","2"
"United States","20120222 15:00:00","Existing Home Sales Change","","0.900  %","5.000  %","2"
"Argentina","20120222 19:00:00","Unemployment Rate (QoQ)","",""," 7.200 ","1"
"Argentina","20120222 21:00:00","Primary Budget Balance (MoM)","",""," -8,113.000 ","1"
